Argue /fight,Contend,struggle in opposition or fight.,Police are prepared for any Fracas that might follow the soccer game.
Argue /fight,Fracas,a noisy argument or fight.,A verbal disagreement at the football game soon turned into a Melee involving a
Argue /fight,Melee,a confused fight.,He spent the entire evening quibbling about the historical inaccuracies in the
Argue /fight,Quibble,complain and argue about small matters.,He was engaged in a Row with his classmates.
Argue /fight,Row,a quarell.,Frightened by noise of the Squabble; the kid hid under the couch.
Argue /fight,Squabble,argue noisily about unimportant things.,Like any couple; they occasionally engage in a Tiff.
Argue /fight,Tiff,a quarrel about unimportant things.,The suspect was arrested after a Tussle with a security guard.
Argue /fight,Tussle,a short fight.,A truce was reached between the 2 warring countries.42.Biased / Calm
Argue /fight,X Truce,an agreement between enemies to stop fighting for a period of time.,He showed great Aplomb in dealing with the reporters.
Biased / Calm,Aplomb,done confidently and calmly.,After the initial shock; she regained her Composure.
Biased / Calm,Composure,calm and in control of your feelings,He is an Olympic diver who always displays remarkable Equanimity on the
Biased / Calm,Equanimity,a calm state of mind.,She remained Impassive as the officers informed her of her son's death.
Biased / Calm,Impassive,calm and unemotional.,Although he seems outwardly Imperturbable; he can get very angry at times.
Biased / Calm,Imperturbable,calm and undisturbed.,She faced the crowd with the Nonchalant ease of an experienced speaker.
Biased / Calm,Nonchalant,unconcerned and unemotional.,He was almost Phlegmatic in conversation.
Biased / Calm,Phlegmatic,not easily made angry or upset.,He is a person with a Placid manner.
Biased / Calm,Placid,calm and peaceful.,She is a Serene woman; who is everyone's source of support.
Biased / Calm,Serene,calm and peaceful.,Everyone was surprised by the joke from the usually Staid professor.
Biased / Calm,Staid,calm; dignified and unadventurous.,She remained Stolid during the trial.
Biased / Calm,Stolid,unemotional.,The house was once again Tranquil after the kids movedoutside to play.43.Distributed / agitated
Biased / Calm,Tranquil,calm and peaceful.,If I talk about the problem with him; it just agitates him even more.
Distributed / agitated,X Agitate,make anxious or disturbed.,Much to her parents' consternation; she decided to not go to college.
Distributed / agitated,X Consternation,anxiety and distress.,News of his criminal past has disconcerted even his admirers.
Distributed / agitated,X Disconcert,disturb.,The difficult climb up the mountain dismayed us even before we got started.
Distributed / agitated,X Dismay,sad and disappointed.,Distraught relatives are waiting for news of the missing children.
Distributed / agitated,X Distraught,very worried or nervous.,You'll never succeed as a writer if you let a little bit of criticism faze you.
Distributed / agitated,X Faze,unsettle; disturb or upset.,Some speakers fluster the audience more easily than others.
Distributed / agitated,X Fluster,disturb or confuse someone.,He was accused of fomenting violence.
Distributed / agitated,X Foment,stir up a violent or undesirable act.,The celebration was noisy and frenetic.
Distributed / agitated,X Frenetic,wildly excited.,Quite a few people got hysterical by the sensational news story.
Distributed / agitated,X Hysterical,wildly excited.,He has an implacable hatred for his political opponents.
Distributed / agitated,X Implacable,cannot be calmed down.,The witness became overwrought as she described the crime.
Distributed / agitated,X Overwrought,very worried and upset.,It perturbed him that his son was thinking about leaving school.44.Dominating
Distributed / agitated,X Perturb,disturb or make someone upset.,The country is ruled by an Absolute dictator.
Dominating,Absolute,having unlimited power or control.,She said this with an Authoritative air.
Dominating,Authoritative,exercising authority.,European Autocrats once commonly believed that they had received the right to
Dominating,Autocrat,a dictatorial person.,The cruel dictator killed thousands of people on the spot.
Dominating,Despot,a cruel person; especially a ruler.,She's become so Dogmatic lately that arguing with her is pointless.
Dominating,Dogmatic,forcefully or arrogantly laying one's opinions on others.,They discussed the national government's Hegemony over their tribal
Dominating,Hegemony,dominance of one group over another.,She is an Imperious movie star who thinks she's some sort of goddess.
Dominating,Imperious,domineering or dominating.,The prison's warden was a cruel Martinet.
Dominating,Martinet,a very strict person who demands that other people obey orders completely.,We were asked to oppose Totalitarian ruler and embrace Democracy.
Dominating,Totalitarian,a dictatorial person or government.,The country was ruled by a succession of Tyrants.45.Equality
Dominating,Tyrant,a dictatorial person; especially a ruler.,The country is ruled by an Absolute dictator.
Equality,Absolute,having unlimited power or control.,She said this with an Authoritative air.
Equality,Authoritative,exercising authority.,European Autocrats once commonly believed that they had received the right to
Equality,Autocrat,a dictatorial person.,The cruel dictator killed thousands of people on the spot.
Equality,Despot,a cruel person; especially a ruler.,She's become so Dogmatic lately that arguing with her is pointless.
Equality,Dogmatic,forcefully or arrogantly laying one's opinions on others.,They discussed the national government's Hegemony over their tribal
Equality,Hegemony,dominance of one group over another.,She is an Imperious movie star who thinks she's some sort of goddess.
Equality,Imperious,domineering or dominating.,The prison's warden was a cruel Martinet.
Equality,Martinet,a very strict person who demands that other people obey orders completely.,We were asked to oppose Totalitarian ruler and embrace Democracy.
Equality,Totalitarian,a dictatorial person or government.,The country was ruled by a succession of Tyrants.46.Excessive Flattery
Equality,Tyrant,a dictatorial person; especially a ruler.,The band enjoys the Adulation of their fans wherever it goes.
Excessive Flattery,Adulation,praise; esp when greater than is necessary.,He refused to be moved by either threats or Blandishments.
Excessive Flattery,Blandishment,something that tends to flatter or entice.,The sports star was surrounded by Fawning fans.
Excessive Flattery,Fawn,excessively willing to obey.,He was Fulsome in his praise of the Prime Minister.
Excessive Flattery,Fulsome,too generous in praising or thanking somebody.,She's constantly followed by Obsequious assistants who will do anything she
Excessive Flattery,Obsequious,exessively willing to obey.,When her career was riding high; the actress often mistook Sycophants for true
Excessive Flattery,Sycophant,a flaterrer.,She's a real Toady to the boss.
Excessive Flattery,Toady ,a flatterer.,An Unctuous appraisal of the talent shown by the boss's daughter.47.Including Everything
Excessive Flattery,Unctuous,exessively willing to obey.,A COMPREHENSIVE overview of European history since the French Revolution.
Including Everything,COMPREHENSIVE,covering everything.,The district Encompasses most of the downtown area.
Including Everything,Encompass,including or covering a wide range.,Television has a Pervasive influence on our culture.48.Indifferent
Including Everything,Pervasive,present everywhere or widespread.,People have shown surprising Apathy toward these important social problems.
Indifferent,Apathy,uninterested or indifferent in something.,We are surprised at his Stoic acceptance of death.49.Insulting Word
Indifferent,Stoic,enduring pain and difficulty without complaining.,He made a Deprecatory comment.
Insulting Word,Deprecatory,to feel and express disapproval of something or someone.,Fans made a lot of Derogatory remarks about the players of the visiting team.
Insulting Word,Derogatory,insulting or disapproving.,The word PEDANT is a Pejorative term.50.Make Isolation
Insulting Word,Pejorative,expressing disrespect or disapproval.,He ALIENATEd most of his colleagues with his bad temper.
Make Isolation,ALIENATE,to make unfriendly.,Her comments ANTAGONIZEd many people.
Make Isolation,ANTAGONIZE,to make unfriendly or hostile.,She Estranged several of her coworkers when she let her promotion go to her
Make Isolation,Estrange,isolate or make unfriendly.,The British are often accused of being Insular.
Narrow minded / regional,Insular,narrow minded.,Myopic politics always falls short in explanation.
Narrow minded / regional,Myopic,narrow minded.,They need to be better informed and less Parochial in their thinking.
Narrow minded / regional,Parochial,narrow minded.,In spite of his education and travels; he has remained very Provincial.52.Not serious
Narrow minded / regional,Provincial,narrow minded.,He gave a Flippant response to a serious question.
